Transaction_ID,Date,Customer_ID,Customer_Age,Gender,City_Area,Product_ID,Product_Name,Product_Category,Quantity,Unit_Price,Discount,Total_Amount,Payment_Method,Purchase_Channel
TXN-00606,2025-07-14,96b07e34-2ac0-44a6-9786-15049e60b664,18,Male,Deira,ELE-848,Tablet,Electronics,4,491.6,19.4,1947.0,Cash,Online
TXN-00607,2025-05-03,07777a7b-47af-4022-a9ef-96b357071c52,57,Male,Al Barsha,CLO-633,Dress,Clothing,5,474.78,5.22,2368.68,Cash,Online
TXN-00608,2025-07-14,c375cb41-2a72-467a-9ff9-b96517688a49,43,Female,Dubai Marina,GRO-184,Bread,Groceries,4,447.11,47.75,1740.69,Wallet,Online
TXN-00609,2025-06-01,4df7963f-37f7-4024-b67c-f7a1da413d39,27,Female,Deira,GRO-411,Bread,Groceries,1,47.1,7.42,39.68,Cash,Online
TXN-00610,2025-01-24,d37c98fc-6f8d-4bfa-a033-d342aca297ef,43,Female,Jumeirah,CLO-547,Jeans,Clothing,3,61.87,22.2,163.41,Wallet,Online
TXN-00611,2025-04-16,fddf94d1-e775-4037-8013-211ffef75cc8,55,Male,Deira,ELE-548,Laptop,Electronics,3,82.77,29.55,218.76,Card,In-Store
TXN-00612,2025-04-08,6313fc8e-8e95-42be-82c5-02d4452bc360,58,Female,Jumeirah,GRO-797,Milk,Groceries,3,85.81,12.31,245.12,Cash,Online
TXN-00613,2025-03-23,1f57f07d-e339-4b96-b6ae-16464955a064,26,Male,Deira,CLO-631,Jacket,Clothing,2,374.92,21.82,728.02,Cash,Online
TXN-00614,2025-06-24,7989391a-6d32-47f8-bbfb-7a858d02dfce,23,Male,Jumeirah,GRO-148,Fruits,Groceries,1,178.62,6.06,172.56,Cash,In-Store
TXN-00615,2025-07-08,9f76fca7-e036-480a-966d-a08b8c28123f,64,Male,Deira,GRO-628,Bread,Groceries,4,426.48,45.45,1660.47,Cash,Online
TXN-00616,2025-05-27,eef2df21-171d-4366-90b7-8e49d8cb8765,41,Female,Deira,GRO-638,Eggs,Groceries,1,68.98,42.28,26.7,Card,In-Store
TXN-00617,2025-05-18,3854ba30-9348-4197-b619-88ce7e1ffa0e,40,Male,Jumeirah,HOM-616,Rug,Home Decor,4,423.6,27.24,1667.16,Card,In-Store
TXN-00618,2025-05-28,90208a39-ea72-470e-80d0-5aeec8b0cafe,29,Male,Dubai Marina,GRO-458,Rice,Groceries,5,488.73,46.48,2397.17,Card,In-Store
TXN-00619,2025-06-28,39d066c1-4cc3-4b2f-b6f1-4b71a316b42a,64,Male,Deira,ELE-788,Tablet,Electronics,4,177.47,47.44,662.44,Cash,Online
TXN-00620,2025-03-31,d7d80f56-94ba-4538-b38a-d066b3896507,42,Female,Al Barsha,CLO-256,Jeans,Clothing,1,12.38,21.08,-8.7,Wallet,Online
TXN-00621,2025-07-12,889cbbc2-f5f7-4709-8d83-cfd607e5a4a9,48,Female,Deira,GRO-163,Eggs,Groceries,2,294.15,12.71,575.59,Wallet,In-Store
TXN-00622,2025-07-10,b705277b-7478-401e-9e0c-ac6b1e65f515,19,Female,Dubai Marina,GRO-859,Milk,Groceries,4,198.16,44.7,747.94,Wallet,Online
TXN-00623,2025-03-08,08ab7f96-4e1b-4da7-98bb-33a2555b4938,34,Male,Deira,BEA-728,Perfume,Beauty,2,306.65,15.41,597.89,Card,In-Store
TXN-00624,2025-05-14,fa37ae26-8a7d-4cc7-83c2-ca50a4a68b15,21,Male,Deira,BEA-758,Lipstick,Beauty,5,124.29,27.33,594.12,Card,In-Store
TXN-00625,2025-06-08,a325127f-e3d7-4d8e-a7bb-83e805afdd04,19,Male,Jumeirah,GRO-687,Eggs,Groceries,1,213.34,22.12,191.22,Wallet,Online
TXN-00626,2025-06-01,bdf6335b-0d87-4630-a88d-7a80335c5ebf,51,Female,Jumeirah,ELE-143,Smartphone,Electronics,5,113.47,29.6,537.75,Card,Online
TXN-00627,2025-05-28,8ad47bea-5a44-4d86-895b-30e024d7d593,23,Female,Bur Dubai,CLO-170,Dress,Clothing,5,126.6,26.62,606.38,Card,In-Store
TXN-00628,2025-05-26,d7f57acd-2e9b-4d56-a662-930fae03e038,22,Male,Jumeirah,HOM-465,Curtains,Home Decor,5,349.04,27.03,1718.17,Cash,In-Store
TXN-00629,2025-04-25,ea2e8e7c-e9b2-4fb0-a46b-7fd5839ebd85,58,Male,Jumeirah,CLO-636,Jeans,Clothing,5,66.23,28.64,302.51,Card,Online
TXN-00630,2025-06-26,0bf228cf-6a13-4c13-b608-09769bd66d92,36,Male,Jumeirah,BEA-716,Foundation,Beauty,1,466.0,8.02,457.98,Card,Online
TXN-00631,2025-02-22,743081db-970b-4a07-a5e8-a45f595cad30,30,Female,Bur Dubai,ELE-286,Charger,Electronics,2,46.73,4.81,88.65,Card,Online
TXN-00632,2025-04-22,d1446318-ca0c-4fe2-b15d-3eb7aac863b2,56,Male,Al Barsha,ELE-664,Laptop,Electronics,2,330.62,28.02,633.22,Card,In-Store
TXN-00633,2025-07-10,6a7bc219-73eb-4352-8b21-e2b138ede1cd,62,Female,Jumeirah,HOM-456,Wall Art,Home Decor,2,238.13,19.24,457.02,Wallet,In-Store
TXN-00634,2025-06-23,18518a2e-33f8-4102-8c08-7b24a24ce337,42,Female,Bur Dubai,ELE-158,Smartphone,Electronics,1,20.65,49.6,-28.95,Wallet,In-Store
TXN-00635,2025-06-11,eed9a76d-097c-4cb6-9e0d-93b828ec7bb5,29,Male,Bur Dubai,BEA-899,Foundation,Beauty,2,305.73,10.38,601.08,Card,Online
TXN-00636,2025-01-30,d90d1b86-384e-4801-a275-68fc84dedb34,18,Male,Jumeirah,BEA-239,Lipstick,Beauty,1,190.42,26.67,163.75,Wallet,In-Store
TXN-00637,2025-04-04,9f9082f5-d207-4e51-953a-088802d83c1b,22,Male,Dubai Marina,BEA-953,Perfume,Beauty,3,129.67,26.81,362.2,Card,Online
TXN-00638,2025-02-23,cb28027c-b415-4ced-8e3b-7d457d808aae,57,Female,Bur Dubai,CLO-627,Jeans,Clothing,2,315.54,17.11,613.97,Wallet,Online
TXN-00639,2025-07-20,b005f852-6934-43b6-80dc-86ba6bb2a939,41,Male,Al Barsha,BEA-396,Nail Polish,Beauty,4,79.35,34.85,282.55,Card,In-Store
TXN-00640,2025-04-12,3460f2ff-1e11-49b0-9c2b-5287950c71f5,44,Male,Deira,HOM-163,Rug,Home Decor,1,278.32,14.85,263.47,Cash,In-Store
TXN-00641,2025-05-02,87b0a93e-571c-4240-8291-58ee6a35f06b,54,Female,Al Barsha,BEA-567,Shampoo,Beauty,4,85.95,8.75,335.05,Cash,In-Store
TXN-00642,2025-06-29,f3d84e56-13fe-47fd-a31a-35acfae44eb0,24,Male,Bur Dubai,ELE-419,Tablet,Electronics,1,359.82,0.92,358.9,Card,In-Store
TXN-00643,2025-01-22,f78cc7b1-cd6e-472b-bb7a-8d3cc8e4db54,63,Female,Dubai Marina,ELE-234,Headphones,Electronics,5,19.22,42.47,53.63,Card,In-Store
TXN-00644,2025-02-28,3d6e71a9-5aae-4c7a-9693-0b6dce4a794f,47,Male,Deira,CLO-818,Dress,Clothing,1,143.9,8.61,135.29,Wallet,In-Store
TXN-00645,2025-05-15,c65bdc35-3f67-43c5-8df1-59eaabe595ef,49,Male,Al Barsha,HOM-181,Lamp,Home Decor,2,452.57,44.52,860.62,Card,Online
TXN-00646,2025-02-27,5b95e855-ca1a-4dd0-987a-fa39af00db18,27,Female,Bur Dubai,ELE-118,Charger,Electronics,3,324.22,20.72,951.94,Cash,In-Store
TXN-00647,2025-03-03,19121818-f589-4dd1-b460-48b63cbbc2cb,30,Female,Bur Dubai,CLO-757,Jacket,Clothing,1,359.12,43.94,315.18,Cash,Online
TXN-00648,2025-04-26,d826f3d1-cfc3-4400-a724-4ea04e25ae8a,54,Male,Jumeirah,CLO-970,T-Shirt,Clothing,2,334.51,34.13,634.89,Wallet,In-Store
TXN-00649,2025-05-03,6780ae96-4d2d-4717-afe3-a43f142511fb,65,Female,Deira,GRO-198,Rice,Groceries,5,407.31,41.87,1994.68,Card,Online
TXN-00650,2025-03-27,e756c8a8-ca59-4b42-814c-ec5ddf44450b,23,Female,Al Barsha,BEA-751,Nail Polish,Beauty,2,350.17,13.69,686.65,Wallet,Online
TXN-00651,2025-03-15,c42ac99f-4b2f-4266-aec1-fba17ac04a52,58,Male,Bur Dubai,CLO-395,Jacket,Clothing,2,276.75,30.68,522.82,Wallet,Online
TXN-00652,2025-05-21,2c64617a-27e0-4199-a04d-5ddd8172e829,57,Male,Al Barsha,CLO-305,T-Shirt,Clothing,5,221.83,13.16,1095.99,Card,Online
TXN-00653,2025-04-12,fb8bb752-6c35-4916-b72f-accc8c09762c,34,Female,Bur Dubai,GRO-655,Fruits,Groceries,4,202.69,8.83,801.93,Wallet,In-Store
TXN-00654,2025-05-25,922df94f-3001-4078-8504-31f9bbe068d8,54,Male,Deira,HOM-341,Curtains,Home Decor,1,372.62,37.91,334.71,Card,Online
TXN-00655,2025-06-30,d5d4e4ce-3338-4e1a-8eb3-a0f35235992c,63,Male,Jumeirah,CLO-646,Jacket,Clothing,3,196.33,11.35,577.64,Cash,Online
TXN-00656,2025-03-12,eaca7dbb-45f4-46c2-af55-fa5567b22cc7,65,Female,Deira,BEA-482,Lipstick,Beauty,1,37.55,37.54,0.01,Cash,Online
TXN-00657,2025-07-08,caa956c4-70e5-44a7-84d0-b9a6cc224d02,25,Male,Bur Dubai,GRO-591,Milk,Groceries,3,225.59,30.67,646.1,Cash,In-Store
TXN-00658,2025-04-09,fbbf590d-3a9c-4fe1-b615-ca1943c3c35c,59,Male,Bur Dubai,ELE-254,Tablet,Electronics,1,178.41,36.14,142.27,Cash,In-Store
TXN-00659,2025-04-02,5ab1cd70-c54a-434d-a65d-cc36ae4b3fb1,23,Female,Al Barsha,CLO-459,Shoes,Clothing,1,135.79,36.89,98.9,Wallet,In-Store
TXN-00660,2025-04-27,9f748d15-3ebe-404a-9ae4-756babf345e3,33,Female,Jumeirah,ELE-478,Tablet,Electronics,2,402.27,25.16,779.38,Card,Online
TXN-00661,2025-06-25,4ef2e528-9193-43d5-9aef-f097455fb4c1,60,Female,Jumeirah,GRO-580,Eggs,Groceries,1,386.69,30.81,355.88,Cash,In-Store
TXN-00662,2025-03-12,1b445078-f74f-4455-bf9c-9a21dc1e8c13,55,Male,Al Barsha,GRO-889,Rice,Groceries,5,472.39,42.34,2319.61,Cash,In-Store
TXN-00663,2025-07-07,733ab911-cce0-43b5-92bb-d100367c8145,33,Male,Jumeirah,CLO-197,Jacket,Clothing,1,435.6,37.39,398.21,Card,In-Store
TXN-00664,2025-03-27,0b8f82d0-cf15-408e-8fd0-753e9b208f26,28,Female,Al Barsha,GRO-352,Milk,Groceries,1,68.77,44.91,23.86,Cash,In-Store
TXN-00665,2025-07-04,006116f9-a735-44de-9473-da352c440a38,43,Male,Deira,CLO-196,T-Shirt,Clothing,3,90.77,44.44,227.87,Cash,Online
TXN-00666,2025-04-08,36872dd7-9ee0-45e9-b4a4-f337dd6d31f2,49,Male,Jumeirah,HOM-222,Rug,Home Decor,3,11.95,40.71,-4.86,Card,In-Store
TXN-00667,2025-06-02,22dbba8f-c9e7-49ef-8c68-16fe8d13427e,45,Male,Deira,CLO-708,Jacket,Clothing,3,335.86,38.42,969.16,Wallet,In-Store
TXN-00668,2025-02-21,d8f16e50-3484-48b8-aca7-3af1dc38da80,53,Female,Al Barsha,BEA-552,Lipstick,Beauty,4,419.32,4.75,1672.53,Cash,In-Store
TXN-00669,2025-04-17,3c5a1103-7b97-4022-8991-326765a8a353,50,Female,Bur Dubai,BEA-175,Perfume,Beauty,3,172.64,8.95,508.97,Cash,In-Store
TXN-00670,2025-03-25,057cebdc-3201-4f51-afb7-f2c51d4226cc,33,Male,Dubai Marina,GRO-921,Milk,Groceries,4,436.23,4.53,1740.39,Card,In-Store
TXN-00671,2025-01-30,a41667df-d16f-43fc-9672-6abbdd4f85eb,52,Male,Dubai Marina,GRO-667,Eggs,Groceries,1,248.06,27.38,220.68,Wallet,In-Store
TXN-00672,2025-07-16,2586ecd3-fbac-45da-9a83-2187bf257261,49,Male,Al Barsha,BEA-705,Nail Polish,Beauty,3,51.52,2.09,152.47,Cash,In-Store
TXN-00673,2025-04-05,a0ee31e2-765b-4490-b9d1-29bb5870b2f0,33,Male,Deira,CLO-775,T-Shirt,Clothing,1,485.35,38.08,447.27,Wallet,In-Store
TXN-00674,2025-02-03,207168da-0934-4cab-9208-7da4403dda02,32,Female,Deira,BEA-400,Perfume,Beauty,1,497.99,38.72,459.27,Card,In-Store
TXN-00675,2025-04-07,d21c1e73-f763-4e12-8bbd-7a948137e0f5,41,Male,Deira,CLO-173,Shoes,Clothing,5,26.88,17.28,117.12,Card,Online
TXN-00676,2025-05-01,71c05c8a-b5f6-4256-9aa5-f4eaaf76979d,39,Male,Deira,GRO-816,Eggs,Groceries,1,76.05,12.17,63.88,Cash,Online
TXN-00677,2025-03-12,3e2f96c2-9b85-42b9-8b31-b298a4caa062,20,Female,Deira,ELE-655,Tablet,Electronics,2,213.03,27.57,398.49,Cash,In-Store
TXN-00678,2025-01-24,14099a31-a11e-42d6-9dbf-e8bdf904bb40,59,Male,Jumeirah,GRO-933,Bread,Groceries,3,251.74,6.65,748.57,Cash,Online
TXN-00679,2025-05-21,197ac737-66f0-41cb-bed9-b7f4e4a63d24,55,Female,Dubai Marina,CLO-644,Jeans,Clothing,5,255.09,24.1,1251.35,Wallet,In-Store
TXN-00680,2025-05-20,c7f057bd-fe5f-470f-a37e-c2bcf86c0e6d,34,Male,Dubai Marina,CLO-761,Dress,Clothing,3,272.06,34.73,781.45,Card,Online
TXN-00681,2025-05-27,9b509503-febe-4484-b072-7f8edb3e5018,45,Female,Jumeirah,ELE-553,Charger,Electronics,1,121.85,31.51,90.34,Cash,Online
TXN-00682,2025-03-17,ecd61344-614a-40db-b0d6-87c7b2f8c2a4,24,Male,Deira,HOM-607,Curtains,Home Decor,1,425.37,32.9,392.47,Wallet,In-Store
TXN-00683,2025-04-20,65fbd340-b95b-4997-b8d3-e7a020a4c191,54,Female,Bur Dubai,CLO-939,Jacket,Clothing,2,298.74,1.15,596.33,Wallet,Online
TXN-00684,2025-03-05,2640933a-2776-481a-970a-8dd933e66569,48,Female,Dubai Marina,ELE-169,Headphones,Electronics,2,433.26,12.08,854.44,Card,Online
TXN-00685,2025-07-12,832c17e8-027e-4fe7-9098-d088f6ec4c1c,30,Female,Dubai Marina,CLO-599,Dress,Clothing,3,281.71,0.37,844.76,Wallet,Online
TXN-00686,2025-05-18,afd84d35-e683-4ccb-ab33-4aba42e263da,36,Male,Jumeirah,GRO-357,Milk,Groceries,1,335.77,30.91,304.86,Wallet,In-Store
TXN-00687,2025-01-26,c8399366-a04b-4667-a413-1f0ef6f3122d,34,Male,Jumeirah,CLO-769,Jeans,Clothing,1,251.2,48.45,202.75,Cash,In-Store
TXN-00688,2025-03-17,6ca10b5c-2e84-47b4-a602-db8fc2f0194b,57,Male,Bur Dubai,GRO-163,Milk,Groceries,4,277.07,18.35,1089.93,Wallet,Online
TXN-00689,2025-03-25,f370f0e2-a637-4d11-9041-4b5a29de0b9f,44,Male,Deira,GRO-824,Bread,Groceries,4,194.55,35.58,742.62,Card,In-Store
TXN-00690,2025-05-29,4a242ba8-a871-46cb-882c-06c3db22444e,42,Female,Al Barsha,HOM-423,Cushion,Home Decor,3,300.06,41.95,858.23,Wallet,Online
TXN-00691,2025-05-06,e59105b4-dc72-49fd-9b1c-b1eb094bfe7e,61,Female,Al Barsha,HOM-958,Wall Art,Home Decor,2,56.75,31.08,82.42,Cash,Online
TXN-00692,2025-06-01,e27eacda-2d09-4cbc-8060-8bc28e8764f9,19,Female,Al Barsha,CLO-642,Jeans,Clothing,2,185.23,32.51,337.95,Card,In-Store
TXN-00693,2025-05-06,f713b7ef-354b-49fc-9697-5dfabd4ac7e4,34,Female,Deira,CLO-963,Shoes,Clothing,2,328.14,4.31,651.97,Wallet,In-Store
TXN-00694,2025-04-04,60096e2a-ea0c-4546-897d-73c80b495d8c,30,Male,Deira,BEA-383,Perfume,Beauty,2,141.26,2.98,279.54,Card,In-Store
TXN-00695,2025-03-26,fb131a01-0c67-4153-acc2-88bd088eb739,44,Male,Deira,ELE-397,Headphones,Electronics,1,215.3,18.19,197.11,Cash,Online
TXN-00696,2025-04-23,015ccbdc-507c-4088-95dc-a9633b0e7c6a,18,Female,Bur Dubai,GRO-778,Fruits,Groceries,4,359.48,9.82,1428.1,Cash,Online
TXN-00697,2025-06-06,2f896db0-8b78-4ffe-9587-fb8306c3ae52,23,Male,Bur Dubai,HOM-236,Cushion,Home Decor,1,283.55,0.9,282.65,Wallet,In-Store
TXN-00698,2025-06-14,93d58d1a-5b48-42f2-8307-2a460d7d2d9d,27,Female,Deira,HOM-254,Cushion,Home Decor,3,117.13,23.5,327.89,Card,In-Store
TXN-00699,2025-06-10,909e2ff1-80bd-4eac-98e4-84df002a7c77,34,Female,Al Barsha,CLO-286,Shoes,Clothing,2,16.96,33.55,0.37,Card,In-Store
TXN-00700,2025-02-02,820105f2-c09f-4108-b072-7b25e735fd6f,48,Male,Bur Dubai,ELE-704,Laptop,Electronics,5,67.5,8.06,329.44,Wallet,Online
TXN-00701,2025-05-12,0fdeb86c-14f0-4d11-8797-a8fc7dac3e9c,47,Female,Deira,ELE-989,Headphones,Electronics,1,88.31,19.9,68.41,Wallet,Online
TXN-00702,2025-05-17,ad8a7c84-935d-4584-af65-5dc3b42555f5,51,Female,Dubai Marina,ELE-520,Charger,Electronics,5,493.73,21.82,2446.83,Card,In-Store
TXN-00703,2025-07-22,daebe427-c91a-42e5-a573-476e02d51bc1,29,Female,Jumeirah,ELE-451,Laptop,Electronics,5,246.09,7.92,1222.53,Wallet,Online
TXN-00704,2025-02-14,c96e34f5-52a6-46b8-b2ee-20a9d38aef3f,28,Female,Bur Dubai,BEA-946,Perfume,Beauty,4,256.43,41.59,984.13,Card,Online
TXN-00705,2025-05-16,193df1d1-b92a-4b52-8332-ea37328abbfc,18,Male,Bur Dubai,ELE-416,Headphones,Electronics,2,45.4,24.71,66.09,Wallet,In-Store
TXN-00706,2025-05-11,bd6154d0-4775-45c3-9cec-5e1ac8330174,25,Male,Dubai Marina,ELE-639,Charger,Electronics,1,103.82,45.27,58.55,Cash,In-Store
TXN-00707,2025-03-31,e3db6320-1054-4774-8b00-1fbea6d7f22c,61,Male,Bur Dubai,HOM-159,Lamp,Home Decor,4,244.7,27.7,951.1,Wallet,In-Store
TXN-00708,2025-07-02,0f5b4964-ddfc-4e71-a034-01d275dcca02,25,Male,Jumeirah,HOM-110,Wall Art,Home Decor,2,31.63,5.69,57.57,Card,In-Store
TXN-00709,2025-03-26,28e3c416-0b9a-42b2-afcd-60d1e1e9295b,46,Male,Deira,BEA-400,Nail Polish,Beauty,1,132.56,22.78,109.78,Cash,Online
TXN-00710,2025-01-24,717f43c5-6bf2-4e0b-8eaa-38962c8a6a4a,58,Female,Al Barsha,ELE-919,Laptop,Electronics,4,483.44,20.22,1913.54,Cash,Online
TXN-00711,2025-04-06,9818c21a-94c4-43fb-97c9-8642dbf38bfd,64,Female,Deira,CLO-803,Dress,Clothing,3,61.39,43.97,140.2,Card,Online
TXN-00712,2025-06-09,ac953b6f-2332-45b2-a2d2-895f2dcc0ee8,26,Male,Deira,HOM-347,Wall Art,Home Decor,1,486.18,38.49,447.69,Card,In-Store
TXN-00713,2025-03-16,32d83d29-7614-421a-b34b-5ee5ef86489e,18,Female,Deira,HOM-977,Lamp,Home Decor,1,297.9,18.3,279.6,Cash,Online
TXN-00714,2025-04-03,4d0523bc-0777-465f-843e-7b60397d4bfc,30,Female,Dubai Marina,CLO-457,T-Shirt,Clothing,5,84.74,47.77,375.93,Card,In-Store
TXN-00715,2025-02-11,20bc8299-26f8-4b11-9480-60e41b1c704b,50,Male,Dubai Marina,CLO-606,Jeans,Clothing,3,287.97,38.85,825.06,Card,Online
TXN-00716,2025-01-25,a97c320d-0152-40a0-ad72-4770155dadb0,25,Male,Al Barsha,BEA-135,Lipstick,Beauty,1,86.94,49.26,37.68,Card,In-Store
TXN-00717,2025-07-13,29999ed9-5350-479c-9d5f-58954fb2c800,41,Male,Al Barsha,ELE-433,Laptop,Electronics,3,495.03,45.72,1439.37,Card,In-Store
TXN-00718,2025-04-26,30828126-a3e5-4b57-8cfe-d9cd31883aaf,22,Female,Deira,CLO-506,T-Shirt,Clothing,4,93.81,13.46,361.78,Cash,Online
TXN-00719,2025-05-19,6653dff1-6333-403e-9aaf-aa4615418a61,58,Female,Deira,BEA-301,Lipstick,Beauty,1,264.29,36.81,227.48,Card,In-Store
TXN-00720,2025-02-19,4eab9d53-ac46-4d68-a126-6aac58b90c8e,37,Male,Deira,GRO-194,Eggs,Groceries,3,198.95,7.4,589.45,Cash,In-Store
TXN-00721,2025-06-02,34311bf9-0d29-4e98-bfdd-5c2f4aed9701,55,Female,Al Barsha,CLO-606,Dress,Clothing,5,270.33,28.9,1322.75,Wallet,In-Store
TXN-00722,2025-07-16,6f493fc0-ffdf-4556-a788-50f6944952f2,29,Male,Jumeirah,CLO-618,Jeans,Clothing,4,29.39,32.37,85.19,Cash,In-Store
TXN-00723,2025-04-16,87c97d79-576e-4132-91a9-509cf03aa03c,32,Male,Deira,BEA-881,Foundation,Beauty,2,64.25,22.92,105.58,Wallet,Online
TXN-00724,2025-05-01,f6e9f583-9d33-4c26-8af0-11df3a3487f9,24,Male,Deira,ELE-632,Laptop,Electronics,4,447.81,4.18,1787.06,Card,In-Store
TXN-00725,2025-04-01,a837a14f-1da8-47bc-a72f-9a076c1a7a97,52,Female,Al Barsha,ELE-659,Smartphone,Electronics,4,28.74,28.86,86.1,Cash,In-Store
TXN-00726,2025-02-05,afe0dbb2-0f79-4a84-ab30-e28125dea238,25,Female,Bur Dubai,BEA-357,Lipstick,Beauty,1,474.81,49.25,425.56,Card,Online
TXN-00727,2025-06-01,7ea8deb4-2728-47f1-91c5-cf4503e8f7c0,58,Male,Deira,ELE-526,Charger,Electronics,4,350.87,2.13,1401.35,Cash,In-Store
TXN-00728,2025-06-06,01e883d9-827c-48a0-a75a-37480296cff8,25,Male,Deira,ELE-225,Charger,Electronics,1,272.22,6.29,265.93,Cash,In-Store
TXN-00729,2025-07-16,39adb9b9-1b49-47c6-a882-767d4f5dcf71,31,Male,Deira,HOM-462,Curtains,Home Decor,5,264.75,26.61,1297.14,Cash,Online
TXN-00730,2025-01-27,25ff2d65-5d92-4f0f-a071-e718b42aa692,50,Female,Deira,BEA-390,Foundation,Beauty,4,200.57,41.73,760.55,Wallet,In-Store
TXN-00731,2025-07-15,6672426c-0325-42b1-9e52-23c66cde1739,24,Male,Al Barsha,HOM-687,Rug,Home Decor,3,421.27,1.56,1262.25,Cash,In-Store
TXN-00732,2025-06-26,b74a995b-54d9-4720-ac55-3218ee6286d6,63,Female,Jumeirah,HOM-604,Rug,Home Decor,4,222.84,16.69,874.67,Card,Online
TXN-00733,2025-02-23,1a89251f-237c-4640-ade8-0dea9670e46b,54,Male,Jumeirah,HOM-935,Cushion,Home Decor,2,265.83,10.95,520.71,Card,In-Store
TXN-00734,2025-02-07,5a121ec7-e28d-42d3-9919-ac349ed456af,19,Female,Deira,BEA-817,Foundation,Beauty,1,253.9,32.77,221.13,Card,In-Store
TXN-00735,2025-03-09,e53e8160-3389-477e-867e-c095803ac534,38,Female,Dubai Marina,ELE-220,Charger,Electronics,4,476.54,16.44,1889.72,Card,Online
TXN-00736,2025-04-02,ad8b8460-ed32-45c5-85e9-03b6325f85c4,43,Male,Al Barsha,BEA-105,Shampoo,Beauty,3,294.02,0.47,881.59,Wallet,In-Store
TXN-00737,2025-05-26,c9a3d8b5-7da4-4be5-aab4-03b0ddf28253,42,Male,Dubai Marina,CLO-564,Shoes,Clothing,5,387.82,39.83,1899.27,Wallet,In-Store
TXN-00738,2025-07-14,58176990-2682-4eaa-b714-6a0110470ea9,35,Female,Dubai Marina,BEA-162,Shampoo,Beauty,2,295.69,39.04,552.34,Wallet,Online
TXN-00739,2025-02-19,0d337612-6f0c-45a0-8fb9-626b7396c50f,20,Male,Deira,HOM-878,Wall Art,Home Decor,5,142.51,0.28,712.27,Cash,Online
TXN-00740,2025-06-07,76a79cb9-9afd-41e2-9e95-50dafa6649ca,63,Female,Deira,BEA-561,Lipstick,Beauty,3,170.47,19.01,492.4,Cash,In-Store
TXN-00741,2025-07-06,250c6d12-7a1d-4f7c-9ebf-60b2a137862c,20,Male,Jumeirah,HOM-494,Rug,Home Decor,3,196.38,3.61,585.53,Cash,Online
TXN-00742,2025-03-03,2a0fc4a8-83ed-4441-9a88-7f2a89c53d5e,43,Female,Bur Dubai,ELE-390,Smartphone,Electronics,5,35.62,21.38,156.72,Cash,In-Store
TXN-00743,2025-04-24,34ededd6-c8a2-45f0-b1a7-055a1b5f17ea,60,Male,Jumeirah,CLO-961,T-Shirt,Clothing,3,497.28,15.69,1476.15,Card,In-Store
TXN-00744,2025-05-15,56c3a27d-1a6b-4afe-af6a-9a068f9bc54b,43,Female,Bur Dubai,BEA-233,Shampoo,Beauty,4,206.72,23.89,802.99,Cash,In-Store
TXN-00745,2025-02-02,50b268b4-a3ef-4ca2-a8c7-9a325398d4eb,29,Male,Deira,ELE-445,Laptop,Electronics,5,494.54,35.44,2437.26,Cash,Online
TXN-00746,2025-05-12,595f8597-b358-44fc-9f17-b35d5a1d1601,43,Female,Jumeirah,ELE-379,Charger,Electronics,2,375.22,35.21,715.23,Card,In-Store
TXN-00747,2025-07-23,ba9075e4-1cdf-4c15-a69d-150b0ca5863d,18,Male,Dubai Marina,GRO-639,Eggs,Groceries,1,435.17,7.61,427.56,Card,In-Store
TXN-00748,2025-06-23,89df1a00-2b0e-4122-b0c9-bd534176dfa2,35,Male,Al Barsha,GRO-364,Rice,Groceries,5,112.03,20.43,539.72,Card,In-Store
TXN-00749,2025-03-23,4ee75022-986f-4d1d-847a-a552f04aff45,56,Female,Bur Dubai,CLO-894,Shoes,Clothing,3,480.03,18.13,1421.96,Cash,Online
TXN-00750,2025-02-22,0d02de28-a542-4daf-a760-096ea047cac2,64,Male,Deira,CLO-976,Dress,Clothing,4,215.31,9.49,851.75,Cash,Online
TXN-00751,2025-06-19,ce56e692-77c1-438a-9890-43096102fd44,29,Female,Bur Dubai,CLO-350,Jeans,Clothing,5,33.24,34.03,132.17,Wallet,In-Store
TXN-00752,2025-02-22,40e4f6df-9591-44cc-a2d0-8e668aeed0ef,37,Female,Jumeirah,ELE-466,Tablet,Electronics,4,167.43,29.75,639.97,Wallet,In-Store
TXN-00753,2025-04-08,c4e64f5d-0607-4c53-adcd-e238f261a436,32,Male,Deira,CLO-318,Shoes,Clothing,2,24.38,19.66,29.1,Wallet,In-Store
TXN-00754,2025-05-27,4d75b4ef-d21d-432d-8da0-644912e4c731,47,Male,Al Barsha,GRO-903,Rice,Groceries,4,311.13,38.87,1205.65,Wallet,Online
TXN-00755,2025-07-12,d76a8004-a01b-4285-9606-e60048a92d3e,49,Male,Jumeirah,GRO-583,Fruits,Groceries,3,38.49,28.97,86.5,Card,Online
TXN-00756,2025-05-02,d56bed0e-dee7-4448-b181-2d53c3010bda,56,Female,Bur Dubai,BEA-763,Shampoo,Beauty,4,435.3,22.49,1718.71,Wallet,In-Store
TXN-00757,2025-06-06,c2345ce5-1604-4a87-9cbc-27fe08beb901,40,Female,Bur Dubai,ELE-764,Charger,Electronics,1,172.09,20.43,151.66,Card,Online
